query_id,product_id,oof_pred
0,103047314,0.20927885034785731
0,103030678,0.11841920192722455
0,103031217,0.19686808278623857
0,103026621,0.01774413080403292
0,103017048,0.4697905265226723
0,103001388,0.12459008032834618
0,103057842,0.10193409459674285
0,103020893,0.19926431126413036
0,103061530,0.14305077795773968
0,103028493,0.12020859393697947
0,103025465,-0.005282177463470816
0,103027983,0.1418610122079258
0,103020398,0.3108747866758108
0,103026519,0.309933493116489
0,103046705,-0.006412251705739891
0,103051756,0.14011927458460605
0,103030528,0.003636630930884621
0,103020299,0.15393352390589143
0,103023399,0.0271106714702114
0,103035435,-0.05115112546451428
0,103005587,0.09621040844427853
0,103054747,-0.03314016636858241
0,103024664,0.16174551219631894
0,103056681,0.25613040224476435
0,103057125,0.1698021435227588
0,103065485,0.05698371271779479
0,103007235,0.31648990731156346
0,103018696,0.17218234721332237
0,103059361,0.2763050742476594
0,103012102,-0.08631896526986793
1,103062906,0.20316092539053443
1,103022099,0.09855232030508887
1,103058364,0.12392429840451769
1,103056896,0.01810709132928423
1,103040446,0.10804925414913669
1,103032961,0.11331062849831142
1,103009387,0.17976168675761528
1,103033003,0.2902096758177777
1,103016801,0.3506046512504781
1,103024387,0.1120286926254721
1,103046849,0.08436534082238722
1,103049171,0.16717085431730538
1,103016272,0.36618520620618256
1,103010326,0.36618520620618256
1,103056144,0.06732899608732623
1,103066077,0.038662156883447096
1,103034948,0.18492148202017233
1,103037602,0.323240894314722
1,103021626,0.2598801233386894
1,103035852,0.12698025735971896
1,103054045,0.047155696605045705
1,103015195,0.17603876888813375
1,103034491,0.18346314079599324
1,103006068,0.2513961731741574
1,103006221,0.19977565596616387
1,103065134,0.12946248726575504
1,100616525,0.2289269529496778
1,103004286,0.21762239877841694
1,103008332,0.050640143549458116
1,103031934,0.12881391985717983
2,103059018,0.21685841403524364
2,103062558,0.07170156099380165
2,103060207,0.08318932494319142
2,103035830,0.1859852783274505
2,103055728,0.0244812169130455
2,103059469,0.08186699740400627
2,103057259,0.3475918990490072
2,103037167,0.17116652830083012
2,103045695,0.04033230806993515
2,103039137,0.05180903852664187
2,103028674,0.09275375691191812
2,103053240,0.053192955085762605
2,103056701,0.2724319700081992
2,103032818,0.30382263274162824
2,103005926,0.04590704983309024
2,103062605,0.09939088965836618
2,103008379,0.40470481229198185
2,103038513,0.03059674861850681
2,103018589,0.14524342190890138
2,103025236,0.045200749132845885
2,103020043,0.5334569555398048
2,103039546,0.032215267370133915
2,103005946,0.11692095866050067
2,103015782,0.09974180427417423
2,103001803,0.02074759365530099
2,103035690,0.10531503769067285
2,103035648,0.057459475747407396
2,103012546,0.13241074088239202
2,103039151,0.14640924682919376
2,103003915,-0.016710448578521664
3,103045847,0.17055155121435028
3,103041894,0.09597076814541161
3,103040728,0.28538333221831635
3,100839691,0.4354394725430435
3,103046584,0.10993345509743868
3,103010311,0.2852810000562158
3,103006234,0.08428863547121601
3,103039690,0.32645144837663587
3,103037089,0.12308727261282648
3,103008592,0.4353352721139512
3,103064331,0.17084781282151162
3,103048934,0.2776101460044398
3,103022918,0.22966659809340761
3,103062554,0.28262950481891913
3,103038025,0.10413685438400044
3,103051455,0.04999917048372993
3,103046951,0.24966555837177395
3,103043416,0.1634502948163341
3,103044050,0.08158745856140648
3,103058240,0.3643059755777216
3,103034694,-0.025072748516004495
3,103018090,0.10346377228675863
3,103002710,0.5071577673813632
3,103034297,0.13887729180962616
3,103047054,0.1407094163744258
3,103010208,0.21746169542075755
3,103031084,0.12809955760523017
3,103041248,0.37019779943628883
3,103062592,0.12767129646832664
3,103010833,0.3363580011880227
4,103019356,0.11117107278872673
4,103048840,0.12669685949731502
4,103022601,0.03564603068548955
4,103010693,0.05839539674938976
4,103032731,0.06881966860382782
4,103042861,0.19434652272039976
4,103009694,0.16918108323061176
4,103052509,0.15616638929217252
4,103000889,0.20195651289495764
4,103053240,0.029232343891584023
4,103028674,0.03945469802773083
4,103007030,0.14374006985418042
4,103065101,-0.024816991565487
4,103041391,0.33496576831968206
4,103005123,0.01884855358705373
4,103048149,0.07033456617214995
4,103000825,0.3913263227244439
4,103020465,0.2322791460961522
4,103036779,0.057898503882839236
4,103039151,0.10291680725172192
4,103034565,0.27330212864453607
4,103062605,0.08218193912882121
4,103028489,0.13556976856273728
4,103018943,0.20195651289495764
4,103039546,0.07514746223771418
4,103020719,0.25771218544188024
4,103062173,0.036696692853189106
4,103066945,0.1709552030271535
4,103010852,0.1549150290099277
4,103018774,0.029998843278809417
5,103023592,0.3113760821464666
5,103044487,0.06282502905594356
5,103000044,0.3071500185616287
5,103007847,0.1324796732156983
5,103009922,0.15833369841209333
5,103054576,0.35884451457684463
5,103019152,0.24079822496389625
5,103009421,0.16026684907103572
5,103000273,0.07858199133590915
5,103054044,0.16077457288963615
5,103066907,0.16164219430345383
5,103063087,0.06388592067958143
5,103051682,0.11017108276985255
5,103022151,0.30864366383400466
5,103050073,0.13420377643922166
5,103039158,0.10998700538891626
5,103007992,0.08694145123206454
5,103060221,0.1525350025605121
5,103054968,0.34896415144623916
5,103061609,0.30339615254013097
5,103015040,0.1388815954353504
5,103004185,0.09681617664455189
5,103033019,0.24079822496389625
5,103042912,0.4165500684038079
5,103028653,0.08831256675205168
5,103018699,0.11941594830761915
5,103012248,0.19461129119360976
5,103056201,0.09345758397194004
5,103007999,0.24242549008693004
5,103007463,0.3526547909381179
6,103058696,-0.01457915333040205
6,103053800,0.2473098397565252
6,103038649,0.12639736015486847
6,103016878,0.20104206820926152
6,103000462,0.23431879673097455
6,103057624,0.14018476781501477
6,103041148,-0.004070868315039888
6,103036669,0.08769580646227837
6,103047375,-0.024111118323418168
6,103038935,0.23552010399802725
6,103029317,0.15113068416891906
6,103054947,0.20139265769964254
6,103000072,0.3078323332859725
6,103018053,0.15855716368818662
6,103016846,0.42492731837498354
6,103009551,0.3618856848290477
6,103008688,0.013015389198216099
6,103007815,0.1671507166776962
6,103021733,0.4027768216145091
6,103016708,0.2920092097482154
6,103032874,0.30827898079814986
6,103025484,0.2793563336063869
6,103029444,0.0732939280294147
6,103005137,0.22423605530920554
6,103028401,0.1467392237447882
6,103000242,0.3058506765561049
6,103017342,0.022380486261653232
6,103003651,0.15633695806204173
6,103061240,0.004249074362718375
6,103041285,0.11248861832606849
7,103004634,0.13224364944835543
7,103038945,0.14126652651322047
7,103018229,0.28388048581962266
7,103029600,0.48073710054887897
7,103025882,0.22953721643972358
7,103061504,0.18359717122785923
7,103061390,0.2603306518041677
7,103065006,0.25278465660977645
7,103013757,0.07850830331773295
7,103008771,0.19502962432562754
7,103002711,0.3613664432785413
7,103056018,0.13555481659096813
7,103059517,0.25369175671784205
7,100991199,0.043297618464919196
7,103054507,-0.008932711433089935
7,103012801,0.18139574765228872
7,103023432,0.16486985826378486
7,103012204,0.23070539907058674
7,103023143,0.007305612151697005
7,103041020,0.24160473561602203
7,103030408,0.09575135038375038
7,103066828,0.05627342521637502
7,103022168,0.17808889493682045
7,103001819,0.17982053652013974
