query_id,product_id,oof_pred
0,103047314,-3.0187195970887277
0,103030678,-3.56213965789491
0,103031217,-2.2656806273986962
0,103026621,-4.73113957517055
0,103017048,-2.0229325559936226
0,103001388,-3.492834207828687
0,103057842,-4.758833881277567
0,103020893,-3.5582990957825515
0,103061530,-3.353145413369082
0,103028493,-2.0515701628522205
0,103025465,-3.5505118820801886
0,103027983,-1.2650527816692108
0,103020398,0.24281757253495068
0,103026519,-2.027739071077812
0,103046705,-4.494193531727083
0,103051756,-3.759454706993687
0,103030528,-2.7104476733194063
0,103020299,-3.8158115211503696
0,103023399,-3.5482366772830773
0,103035435,-4.744434887042814
0,103005587,-3.9096802189277273
0,103054747,-3.776026854866669
0,103024664,-2.4504949653438777
0,103056681,-3.0866302016940614
0,103057125,-2.751206826840174
0,103065485,-4.258931332785714
0,103007235,-1.3144817674996672
0,103018696,-0.6907164919104144
0,103059361,-0.9969412769902251
0,103012102,-4.70978227201347
1,103062906,-2.066360113505809
1,103022099,-2.6032961903553122
1,103058364,-2.5112473189110713
1,103056896,-3.310466372959722
1,103040446,-1.740724360857024
1,103032961,-2.080754687158404
1,103009387,-1.4538845317047788
1,103033003,-3.4898058602419573
1,103016801,-3.5656458958236192
1,103024387,-2.960120059827076
1,103046849,-2.3704790556146937
1,103049171,-2.7346728202007458
1,103016272,-2.5652130978360588
1,103010326,-2.5652130978360588
1,103056144,-2.8428992487513858
1,103066077,-2.9062342359475393
1,103034948,-2.546293434698971
1,103037602,-0.8910384616825207
1,103021626,-2.5518718608874043
1,103035852,-3.403993888072292
1,103054045,-4.105051471119781
1,103015195,-2.268955549853106
1,103034491,-2.8984830444394927
1,103006068,-1.070085283877239
1,103006221,-1.4506106388741944
1,103065134,-3.6120129430932026
1,100616525,-2.531091076320878
1,103004286,-1.0908135182066656
1,103008332,-4.542480301262973
1,103031934,-2.891557239068757
2,103059018,-1.732081643654455
2,103062558,-5.352056991930153
2,103060207,-3.7898611623595944
2,103035830,-4.79985478347787
2,103055728,-5.045970204558724
2,103059469,-4.842971508780801
2,103057259,-0.9918106967921152
2,103037167,-3.938883922603647
2,103045695,-4.205819500372173
2,103039137,-5.4356834552249875
2,103028674,-5.6995394805357416
2,103053240,-5.3244310094608345
2,103056701,-0.4451161867165396
2,103032818,-0.47776539558222675
2,103005926,-5.4637306889216
2,103062605,-6.260242547238939
2,103008379,-0.125701268931113
2,103038513,-5.4286387301418895
2,103018589,-4.568497980223413
2,103025236,-5.323091358172357
2,103020043,1.632180164009955
2,103039546,-4.931774759510393
2,103005946,-4.876979310563387
2,103015782,-1.591587512853826
2,103001803,-5.369704506822966
2,103035690,-5.30716306092503
2,103035648,-4.218098411057649
2,103012546,-5.225508578445088
2,103039151,-5.487501461312627
2,103003915,-5.186898003754285
3,103045847,-4.35018754049024
3,103041894,-3.112869013845902
3,103040728,-1.6735328822470914
3,100839691,-1.243643232058511
3,103046584,-2.6036036764874906
3,103010311,-3.075762800248126
3,103006234,-2.364298969251137
3,103039690,-2.3011862256290057
3,103037089,-3.2796499445020593
3,103008592,-2.4233272235184034
3,103064331,-3.0063919564283053
3,103048934,-2.4048768798638034
3,103022918,-2.5807124609266436
3,103062554,-2.7605554555367458
3,103038025,-3.3755237557149447
3,103051455,-4.942547233387547
3,103046951,-1.4965342064785674
3,103043416,-2.6984142843099423
3,103044050,-1.988063210534696
3,103058240,-1.1274625965219771
3,103034694,-5.76021736255933
3,103018090,-2.5243029516985542
3,103002710,-2.544675204062454
3,103034297,-3.195774116090739
3,103047054,-3.0582615443027783
3,103010208,-3.3874490308759806
3,103031084,-4.341084156032424
3,103041248,-1.6901475432750601
3,103062592,-3.6666517133690175
3,103010833,-1.8841960371422
4,103019356,-4.668666898577665
4,103048840,-5.02899938158104
4,103022601,-5.150306510580407
4,103010693,-4.813445719458218
4,103032731,-5.313600712455546
4,103042861,-3.7061823238814133
4,103009694,-5.0533976183875025
4,103052509,-4.456462514326551
4,103000889,-1.8821941163707505
4,103053240,-5.789645923238229
4,103028674,-5.907816870294806
4,103007030,-4.573774952967586
4,103065101,-5.215857492153213
4,103041391,-1.590742081748548
4,103005123,-5.7653108690079655
4,103048149,-4.769871316959559
4,103000825,-3.6012019936213875
4,103020465,-0.2715592245961614
4,103036779,-4.558148954016901
4,103039151,-3.814607458622092
4,103034565,-1.488130639426755
4,103062605,-5.112641498118222
4,103028489,-4.909781925313043
4,103018943,-1.8821941163707505
4,103039546,-5.516271356330836
4,103020719,-3.2959113290136113
4,103062173,-6.107824730441544
4,103066945,-2.873313337137635
4,103010852,-4.1053209826990065
4,103018774,-5.38904924452106
5,103023592,-1.9712784257280984
5,103044487,-4.890474005886226
5,103000044,-2.8653227741580505
5,103007847,-4.424352883138469
5,103009922,-4.445757494348644
5,103054576,-1.9102393721414845
5,103019152,-2.612982753612149
5,103009421,-2.8148163600988565
5,103000273,-2.22161785787172
5,103054044,-4.595933873815035
5,103066907,-2.7925365955463985
5,103063087,-3.667591729214846
5,103051682,-3.5492050241800572
5,103022151,-0.2587485387280806
5,103050073,-4.988436423820822
5,103039158,-5.360906567565464
5,103007992,-3.2435573577097037
5,103060221,-4.984730220517854
5,103054968,0.7540695987611457
5,103061609,-1.8646740031531133
5,103015040,-2.995544844746954
5,103004185,-4.938483741165152
5,103033019,-2.612982753612149
5,103042912,-1.9223494774411143
5,103028653,-5.150540873064823
5,103018699,-4.661027792456711
5,103012248,-3.303354796609354
5,103056201,-3.6355101895792648
5,103007999,-2.959514905764664
5,103007463,-0.771464961721714
6,103058696,-2.5442307395815518
6,103053800,-3.459038050909611
6,103038649,-2.686290515087432
6,103016878,-1.2964721912656116
6,103000462,-1.5265922743856861
6,103057624,-3.3370328024512474
6,103041148,-3.6983703946679736
